,general_information__brand,general_information__model_clean,mileage,transmission,energy_consumption__emission_class,energy_consumption__fuel,link,energy_consumption__co2_emissions,general_information__warranty,vehicle_history__year,price,vehicle_age,make,mileage_per_year,model_encoded,model_rank_per_year
12956,mercedes,cla,39860.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/mercedes/classe-m/glc-300-de-4m-amg-line-pano-dak-leder-digital-light-head-up/id/4821770,155.0,24.0,2023,62950.0,3,mercedes cla,13286.666666666666,31356.993991416308,10452.331330472103
12957,mercedes,cla,51066.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-l-amg-line-l-premium-l-pano-l-keyless-l-elect-s/id/4820910,133.0,12.0,2021,33250.0,5,mercedes cla,10213.2,31890.880106571934,6378.176021314387
12958,mercedes,cla,3980.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/45-amg-s-4matic-l-premium-l-head-up-l-burmester-l-360/id/4820901,133.0,12.0,2025,68999.0,1,mercedes cla,3980.0,31487.89464882943,31487.89464882943
12959,mercedes,cla,75562.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-l-amg-line-l-premium-l-pano-l-keyless-l-elect-s/id/4820913,133.0,12.0,2021,30999.0,5,mercedes cla,15112.4,31509.212173913045,6301.842434782609
12961,mercedes,cla,77000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-8gtronic-full-led-pano-navi/id/4820993,118.0,60.0,2021,24890.0,5,mercedes cla,15400.0,31890.880106571934,6378.176021314387
12962,mercedes,cls,76000.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/mercedes/cls/220d-amg-line/id/4819867,167.0,0.0,2021,43900.0,5,mercedes cls,15200.0,48084.692307692305,9616.93846153846
12963,mercedes,cla,2618.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/amg-35-4matic-shooting-brake-pano-dak-carplay-multibeam-led-head-up/id/4819632,196.0,24.0,2025,55950.0,1,mercedes cla,2618.0,31890.880106571934,31890.880106571934
12964,mercedes,cla,90111.0,manual,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake-led-parkeersensoren-camera/id/4817838,130.0,24.0,2021,22949.0,5,mercedes cla,18022.2,31890.880106571934,6378.176021314387
12965,mercedes,cla,71000.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-sb-luxuryline-led-navi-parktronic-camera/id/4818247,133.0,60.0,2022,26990.0,4,mercedes cla,17750.0,31356.993991416308,7839.248497854077
12966,mercedes,cla,29283.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-line/id/4818680,137.0,0.0,2024,30850.0,2,mercedes cla,14641.5,31658.849690539344,15829.424845269672
12967,mercedes,cla,9500.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake-amg-line/id/4816569,146.0,0.0,2025,39900.0,1,mercedes cla,9500.0,31509.212173913045,31509.212173913045
12968,mercedes,cla,96000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-shootingbrake-full-led-navi-cuir-parktronic/id/4816316,124.0,60.0,2021,20490.0,5,mercedes cla,19200.0,31356.993991416308,6271.398798283261
12969,mercedes,cla,89000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-luxury-7gtronic-full-led-cuir-navi/id/4816177,118.0,60.0,2021,24490.0,5,mercedes cla,17800.0,31487.89464882943,6297.578929765887
12970,mercedes,cla,79000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-business-solution-amg-eu6d-temp/id/4816192,133.0,12.0,2019,18950.0,7,mercedes cla,11285.714285714286,31509.212173913045,4501.316024844721
12972,mercedes,cla,27000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-led-sfeerlicht-keyless-camera-carplay/id/4812791,137.0,0.0,2024,35450.0,2,mercedes cla,13500.0,31658.849690539344,15829.424845269672
12973,mercedes,cla,65000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-pack-amgled-ambiancecamera1er-proprietaire/id/4812984,102.0,12.0,2019,27500.0,7,mercedes cla,9285.714285714286,31658.849690539344,4522.692812934192
12974,mercedes,cla,38729.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/shooting-brake-180-d-business-line-trekhaak/id/4813896,136.0,24.0,2022,26450.0,4,mercedes cla,9682.25,31890.880106571934,7972.720026642984
12975,mercedes,cla,77000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-7gtronic-full-led-cruise-navi/id/4814094,118.0,60.0,2021,23990.0,5,mercedes cla,15400.0,31509.212173913045,6301.842434782609
12976,mercedes,up,16042.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cle-coupe/e-200-amg-line-toit-pano/id/4811587,148.0,24.0,2024,53490.0,2,mercedes up,8021.0,64524.916666666664,32262.458333333332
12977,mercedes,cla,21000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-night-distronic-soundsystem-keyless/id/4812382,20.0,0.0,2024,38890.0,2,mercedes cla,10500.0,31356.993991416308,15678.496995708154
12978,mercedes,cla,111000.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla/topstaat/id/4810509,133.0,12.0,2019,18250.0,7,mercedes cla,15857.142857142857,31356.993991416308,4479.57057020233
12979,mercedes,cla,76603.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-d-dct-business-solution-amg-line-sfeerverlichting-apple-car-play-camera-led/id/4810299,134.0,0.0,2021,24745.0,5,mercedes cla,15320.6,31356.993991416308,6271.398798283261
12980,mercedes,cla,80761.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-d-dct-business-solution-navi-led-camera/id/4810364,134.0,0.0,2020,22945.0,6,mercedes cla,13460.166666666666,31509.212173913045,5251.535362318841
12981,mercedes,cla,77070.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/35-amg-4-matic-boite-auto-palette-camera-pdc-navi-bizone/id/4809715,171.0,12.0,2020,37490.0,6,mercedes cla,12845.0,31356.993991416308,5226.165665236052
12982,mercedes,cla,75000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-7gtronic-full-led-cruise-navi/id/4807630,118.0,60.0,2021,24290.0,5,mercedes cla,15000.0,31509.212173913045,6301.842434782609
12983,mercedes,cla,57453.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/cla-180-amg-line/id/4807828,138.0,24.0,2020,27990.0,6,mercedes cla,9575.5,31487.89464882943,5247.982441471572
12984,mercedes,cla,59460.0,automatic,Euro 6d-TEMP,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-trekhaak-pts-camera-1y-used-car-garantie/id/4806367,24.0,12.0,2020,28498.0,6,mercedes cla,9910.0,31658.849690539344,5276.474948423224
12985,mercedes,cla,21670.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/250-4matic-amg-line-shooting-brake-225-pk-burmester-pano-dak-multibeamheadup/id/4806306,176.0,24.0,2021,35799.0,5,mercedes cla,4334.0,31509.212173913045,6301.842434782609
12986,mercedes,cla,8145.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/200-d-coupe-amg-pack-night/id/4806218,132.0,24.0,2024,37890.0,2,mercedes cla,4072.5,31509.212173913045,15754.606086956523
12987,mercedes,cla,7368.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/mercedes/classe-m/c-300-de-4m-break-amg-line-pack-premium/id/4806075,15.0,0.0,2025,55990.0,1,mercedes cla,7368.0,31890.880106571934,31890.880106571934
12988,mercedes,cla,3000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition/id/4806562,141.0,24.0,2025,42999.0,1,mercedes cla,3000.0,31658.849690539344,31658.849690539344
12989,mercedes,cla,2961.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-star-edition/id/4806565,144.0,24.0,2025,39998.0,1,mercedes cla,2961.0,31509.212173913045,31509.212173913045
12990,mercedes,cla,76826.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/mercedes/cla-shooting-break/220-amg-7g-dct-look-45-amgfull-optionpanamricana-grill190pk/id/4806011,163.0,12.0,2021,31950.0,5,mercedes cla,15365.2,31487.89464882943,6297.578929765887
12991,mercedes,cla,3008.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-star-edition/id/4805694,144.0,24.0,2025,39998.0,1,mercedes cla,3008.0,31356.993991416308,31356.993991416308
12992,mercedes,cla,3058.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition/id/4805695,141.0,24.0,2025,42999.0,1,mercedes cla,3058.0,31890.880106571934,31890.880106571934
12993,mercedes,cla,68000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-cla-250-e-218pkledverwleder18camcruise/id/4804055,133.0,0.0,2021,26500.0,5,mercedes cla,13600.0,31509.212173913045,6301.842434782609
12994,mercedes,cla,4395.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-shooting-brake-amg-line-ia-e-shooting-brake-amg-line-ia-gps-lederalcantara-camera-pdc-cruise-open-dak-alu/id/4803959,18.0,0.0,2024,39995.0,2,mercedes cla,2197.5,31356.993991416308,15678.496995708154
12995,mercedes,cla,24121.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-keyless-go/id/4803772,135.0,0.0,2024,33650.0,2,mercedes cla,12060.5,31890.880106571934,15945.440053285967
12996,mercedes,cla,94774.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-amg-line/id/4803686,138.0,24.0,2021,29000.0,5,mercedes cla,18954.8,31356.993991416308,6271.398798283261
12997,mercedes,cla,20180.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-line-advanced-plus/id/4803700,136.0,0.0,2024,33950.0,2,mercedes cla,10090.0,31890.880106571934,15945.440053285967
12998,mercedes,cla,82000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/200-d-shootingbrake-luxury-8g-pano-full-led-cuir-navi/id/4803004,115.0,59.0,2021,27490.0,5,mercedes cla,16400.0,31890.880106571934,6378.176021314387
12999,mercedes,cla,133457.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line-camera-sensors-verwarmde-zetels-navi/id/4802338,104.0,12.0,2018,17990.0,8,mercedes cla,16682.125,31658.849690539344,3957.356211317418
13000,mercedes,cla,94153.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-sb-pack-amg-night/id/4802020,145.0,24.0,2023,28890.0,3,mercedes cla,31384.333333333332,31890.880106571934,10630.293368857312
13001,mercedes,cla,54647.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-widescreen-led-camera-pdc/id/4800939,124.0,12.0,2021,23990.0,5,mercedes cla,10929.4,31890.880106571934,6378.176021314387
13002,mercedes,cla,97059.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake/id/4800832,146.0,0.0,2023,27890.0,3,mercedes cla,32353.0,31890.880106571934,10630.293368857312
13003,mercedes,cla,87735.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake-boite-auto/id/4799744,134.0,24.0,2021,24500.0,5,mercedes cla,17547.0,31658.849690539344,6331.769938107869
13004,mercedes,cla,90000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/220-d-break-autamg-orange-art-edition-night-toit-pano/id/4796877,133.0,12.0,2020,30999.0,6,mercedes cla,15000.0,31890.880106571934,5315.146684428656
13005,mercedes,cla,71725.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-ephevpanodaknavi-mbuxdabled/id/4797090,31.0,12.0,2021,27500.0,5,mercedes cla,14345.0,31356.993991416308,6271.398798283261
13006,mercedes,cla,27445.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-luxury-line-top-options/id/4795774,134.0,0.0,2024,31990.0,2,mercedes cla,13722.5,31658.849690539344,15829.424845269672
13007,mercedes,cla,69915.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/45-amg-4-matic-auto-full-led-cam-388cv-speedshift-dct-8g/id/4796214,133.0,0.0,2021,46990.0,5,mercedes cla,13983.0,31487.89464882943,6297.578929765887
13008,mercedes,cla,83500.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-cla-250-e-shooting-brake-8g-dct-amg-linedistronic/id/4794404,133.0,12.0,2023,35600.0,3,mercedes cla,27833.333333333332,31509.212173913045,10503.070724637682
13009,mercedes,cla,83765.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/200-shooting-brake-amg-line-panoramisch-dak-smartphone-integratie-widescreen-parkeersensoren/id/4794124,132.0,12.0,2020,27999.0,6,mercedes cla,13960.833333333334,31890.880106571934,5315.146684428656
13010,mercedes,cla,109538.0,manual,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/cla-180-cdi-electrische-koffer-achteruitrijcamera/id/4794126,98.0,12.0,2015,14999.0,11,mercedes cla,9958.0,31509.212173913045,2864.473833992095
13011,mercedes,cla,55889.0,automatic,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-sb-boite-auto/id/4792932,123.0,24.0,2019,24500.0,7,mercedes cla,7984.142857142857,31487.89464882943,4498.2706641184905
13012,mercedes,cla,53836.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/200da-business-solution-luxury-led-gps-pdc-blis/id/4792572,132.0,12.0,2021,25190.0,5,mercedes cla,10767.2,31356.993991416308,6271.398798283261
13013,mercedes,cla,95852.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/mercedes/cla/180-be-edition-automaat-xenon-pdc-garantie-1-jaar/id/4792597,133.0,12.0,2014,14990.0,12,mercedes cla,7987.666666666667,31356.993991416308,2613.082832618026
13014,mercedes,cla,51000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-8gtronic-full-led-pano-camera-cruise-navi/id/4792335,123.0,60.0,2021,28990.0,5,mercedes cla,10200.0,31487.89464882943,6297.578929765887
13015,mercedes,cla,15104.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/mercedes/classe-m/eqe-suv-4m-amg-suvhyperscreenluchtver22panodaktrekh/id/4792457,133.0,12.0,2024,83685.0,2,mercedes cla,7552.0,31356.993991416308,15678.496995708154
13016,mercedes,cla,44000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-7gtronic-full-led-cruise-navi-camera/id/4791364,100.0,60.0,2020,25490.0,6,mercedes cla,7333.333333333333,31890.880106571934,5315.146684428656
13017,mercedes,cla,63000.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-7gtronic-full-led-cruise-navi/id/4790414,103.0,60.0,2021,24990.0,5,mercedes cla,12600.0,31890.880106571934,6378.176021314387
13018,mercedes,cla,69037.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/200-aut-business-solution-plus-amg-line-lederalcantara-multibeam-led-gps-pdc-cam-pano-keyless-burmester-verw-sportzetels/id/4790269,140.0,12.0,2021,28490.0,5,mercedes cla,13807.4,31658.849690539344,6331.769938107869
13019,mercedes,cla,58916.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-180-amg-line/id/4788639,133.0,0.0,2021,27490.0,5,mercedes cla,11783.2,31509.212173913045,6301.842434782609
13020,mercedes,cla,20806.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/250-e-coupe-amg-line-sfeerverlichting/id/4786854,20.0,24.0,2024,38999.0,2,mercedes cla,10403.0,31890.880106571934,15945.440053285967
13021,mercedes,cla,95852.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/mercedes/cla/180-be-edition-automaat-xenon-pdc-garantie-1-jaar/id/4787779,133.0,12.0,2014,14990.0,12,mercedes cla,7987.666666666667,31487.89464882943,2623.991220735786
13022,mercedes,cla,137585.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/mercedes/cla/180-pack-amg-gps-cuir-xenon-full-options/id/4786666,133.0,12.0,2016,16900.0,10,mercedes cla,13758.5,31487.89464882943,3148.7894648829433
13023,mercedes,cla,18000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/200-sb-amg-line-camera-led-sfeerlicht-keyless-go/id/4784284,140.0,0.0,2024,34450.0,2,mercedes cla,9000.0,31658.849690539344,15829.424845269672
13024,mercedes,cla,115200.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-business-amgnavipanoledcameracarnetgarantie/id/4784467,144.0,12.0,2020,19900.0,6,mercedes cla,19200.0,31890.880106571934,5315.146684428656
13025,mercedes,cla,18000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-sb-amg-premium-plus-night-pano-distronic-trekh/id/4784206,19.0,0.0,2024,42450.0,2,mercedes cla,9000.0,31509.212173913045,15754.606086956523
13026,mercedes,cla,24343.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-verwarmde-zetels-smartphone-integratie-widescreen/id/4783719,139.0,12.0,2024,34990.0,2,mercedes cla,12171.5,31509.212173913045,15754.606086956523
13027,mercedes,cla,16640.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-amg-night-pakket/id/4783565,133.0,0.0,2024,37750.0,2,mercedes cla,8320.0,31487.89464882943,15743.947324414716
13028,mercedes,cla,13575.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/35-4matic-shooting-brake-amg-line-panoramisch-dak-aerodynamisc-pack-amg-night-pack-burmester-multibeam-dodehoekassistent-verwarmde-zetels-smartphone-integratie-widescreen/id/4782284,195.0,12.0,2024,54990.0,2,mercedes cla,6787.5,31509.212173913045,15754.606086956523
13029,mercedes,cla,32342.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake-business-line-trekhaak-verwarmde-zetels-smartphone-integratie-widescreen/id/4780630,138.0,24.0,2024,31998.0,2,mercedes cla,16171.0,31487.89464882943,15743.947324414716
13030,mercedes,cla,111037.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/180-1an-garantiecamera-de-reculeuro-6bled/id/4779525,133.0,0.0,2017,14499.0,9,mercedes cla,12337.444444444445,31658.849690539344,3517.649965615483
13031,mercedes,cla,58911.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/sb-cla-200-d/id/4779769,111.0,0.0,2016,20990.0,10,mercedes cla,5891.1,31509.212173913045,3150.9212173913047
13032,mercedes,cla,61021.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/sb-200d-led-navi-8-tft-park-assist-cruise-control/id/4779763,108.0,0.0,2017,21490.0,9,mercedes cla,6780.111111111111,31487.89464882943,3498.654960981048
13033,mercedes,cla,60855.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/n-a/id/4779781,108.0,0.0,2017,21490.0,9,mercedes cla,6761.666666666667,31487.89464882943,3498.654960981048
13034,mercedes,cla,82058.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/mercedes/cla/n-a/id/4779800,104.0,0.0,2017,20990.0,9,mercedes cla,9117.555555555555,31890.880106571934,3543.4311229524374
13035,mercedes,cla,106954.0,automatic,Euro 5,diesel,https://gocar.be/en/cars/mercedes/cla/180-cdi-bluetooth-navi-getinte-ruiten/id/4778244,109.0,0.0,2015,14999.0,11,mercedes cla,9723.09090909091,31487.89464882943,2862.535877166312
13036,mercedes,cla,16649.0,automatic,Euro 6d-TEMP,hybrid - petrol,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-pano-camera-trekhaak-led/id/4775102,24.0,24.0,2023,36499.0,3,mercedes cla,5549.666666666667,31487.89464882943,10495.964882943144
13037,mercedes,cla,47721.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/mercedes/cla/180-d-amg-automaat-cuir-led-camera-carplay-pdc/id/4775268,118.0,0.0,2021,27950.0,5,mercedes cla,9544.2,31356.993991416308,6271.398798283261
13038,mercedes,cla,82281.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/mercedes/cla/220-d-shooting-brake-amg-line-verwarmde-zetels-widescreen/id/4775399,136.0,24.0,2020,29999.0,6,mercedes cla,13713.5,31356.993991416308,5226.165665236052
13039,mercedes,cla,54197.0,manual,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-benzinegpscameraslechts-54000kmtopwagen/id/4772638,133.0,12.0,2022,23995.0,4,mercedes cla,13549.25,31890.880106571934,7972.720026642984
13040,mercedes,cla,61210.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-13i/id/4768513,138.0,12.0,2023,31500.0,3,mercedes cla,20403.333333333332,31356.993991416308,10452.331330472103
13041,mercedes,cla,99999.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cla/180-cla-180-shooting-brake-7g-dct-amg-line/id/4765164,128.0,0.0,2019,21500.0,7,mercedes cla,14285.57142857143,31356.993991416308,4479.57057020233
13042,mercedes,cla,78228.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/mercedes/cla/180-amg-line-shooting-brake-panoramisch-dak-multibeam-led-trekhaak/id/4764443,143.0,24.0,2021,29995.0,5,mercedes cla,15645.6,31658.849690539344,6331.769938107869
13043,mercedes,up,25000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/mercedes/cle-coupe/300-cle-300-4matic-amg-line360hudpanoaccppf/id/4764680,163.0,30.0,2025,64499.0,1,mercedes up,25000.0,64062.5,64062.5
